sictom_de_la_region_de_morestel_692_initiatives_locales,,,,,,
michel_f_94737_reparation,8 Rue Hermes,,67190,Mutzig,7.471138,48.531629
madame_est_couturiere_171093_reparation_0630423617,118 Rue Bernard Adour,,33000,Bordeaux,-0.605359,44.838453
agri_parcs_et_jardins_175089_reparation,1061 Route du Sable,,33720,Illats,-0.356801,44.624259
arcama_110432_reparation,32 rue de la Rivière,,72650,La Chapelle-Saint-Aubin,0.175957,48.04189
lescreadevicky_203741_reparation_0633175984,3 Impasse des Tuiliers,,71210,Montchanin,4.46914,46.758914
bijouterie_obrecht_93995_reparation,24 Rue de la Gare,,68690,Moosch,7.051751,47.861686
amberley_design_services_172205_reparation_0546861272,4 la Taillezerie,,17150,Boisredon,-0.537904,45.330382
bijoux_enora_19597_reparation_0669640932,2 Chemin des Virgiles,LE CAPET D AZUR BAT H23,83120,Sainte-Maxime,6.628483,43.313837
simonet_lionel_213050_reparation_0680960766,66 Rue du Parc,,77360,Vaires-sur-Marne,2.63824,48.866954
sarl_bimob_60746_reparation_0232580314,30bis R Hyppolite Lozier,,27320,Nonancourt,1.192855,48.773222
bernard_emilie_139818_reparation_0676243532,1 Domaine des Champs Fleuris,,42600,Savigneux,4.087256,45.60926
ulmaison_cotieredombes_vestiaire_60664_sinoe_0469184401,Rue du Bugey,13 Rue du Bugey,01360,Loyettes,5.209742,45.777025
geffroy_tyffanie_143650_reparation,Rue Alfred Sabatier,,34120,Pézenas,3.422434,43.46096
atelier_valinor_183264_reparation_0450528923,320 Rue des Grangettes,,74350,Cruseilles,6.111143,46.028515
agriprocenter_132363_reparation_0613946527,2 Route de Brumath,,67350,Morschwiller,7.633257,48.81803
azur_decoration_interieur_205615_reparation_0620563004,347 Allée Jacques Cartier,BAT B B611,06210,Mandelieu-la-Napoule,6.93553,43.529101
paya_frederic_173528_reparation_0626141299,13 Avenue de Picot,,33320,Eysines,-0.648551,44.883503
maleplate_maxime_190876_reparation_0680155360,Avenue Edouard Boisserie,,24750,Boulazac Isle Manoire,0.754201,45.174711
forestier_jeancyril_135757_reparation_0618599266,15 Grande Rue,,45190,Villorceau,1.598012,47.799114
art_plus_cadre_exploitation_14391_reparation,Esplanade du liourat,LIEU DIT LE LIOURAT,13127,Vitrolles,5.258116,43.43577
blanchard_gerard_177397_reparation,Saint-Michel-de-Chaillol,,05260,Saint-Michel-de-Chaillol,6.164582,44.67994
mtb_33_mecanique_toutes_bicyclettes_173343_reparation_0680842072,10 Allée de la Cheneraie,,33210,Toulenne,-0.270844,44.55076
mainemare_benjamin_122165_reparation,route du Forestel,,76390,Nullemont,1.647028,49.764472
sarl_delor_vincent_141314_reparation,Rampe de la Baraque de Gévaudan (Rieutort-de-Randon),,48700,Monts-de-Randon,3.475438,44.639673
tregor_nature_158188_reparation,Rue de la Haute Rive,,22300,Lannion,-3.464896,48.729349
capetek_13651_reparation,268 Avenue de la capelette,,13010,Marseille,5.41336,43.279092
digiware_174772_reparation_0677228513,2 Route de la Plaine de Bretou,APPARTEMENT 7 BATIMENT A,24500,Eymet,0.40309,44.673668
eldorado_153260_reparation,rue Paul Sabatier,,29200,Brest,-4.465566,48.428747
sos_info_services_154156_reparation_0607063434,4 Cite de la Croix Rouge,,29310,Locunolé,-3.47235,47.935918
hatochi_abdellali_148876_reparation_0698057270,1 Rue Montaigne,,32000,Auch,0.594223,43.638059
fournier_didier_162318_reparation_0636365133,90 Rue Pierre Renaudel,RES MOULIN D ARS APPT 23 ENT C,33130,Bègles,-0.571085,44.808549
medicalandes_169493_reparation_0642422981,28 Rue du Théâtre,,40200,Mimizan,-1.225566,44.20144
